text,is_hate_1,is_toxic_1,is_offensive_1,is_hate_2,is_toxic_2,is_offensive_2,is_hate_3,is_toxic_3,is_offensive_3,is_hate_4,is_toxic_4,is_offensive_4,is_hate_5,is_toxic_5,is_offensive_5,is_hate_6,is_toxic_6,is_offensive_6
"@user @user @user @user Who is planning a massacre?

This emotional blackmail &amp; bullying of SAns must stop. Many unskilled/semi skilled SAns are unemployed in their country;as we speak. What makes u think foreigners &amp; not SAns, must be prioritised for those cashier &amp; dometics jobs? What madness is this?",0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
"@user When we say Nigerians must go,  then they act like they just came from under rock, clueless about the shenanigans. Nobody can stomach these crooks. Why should we? #PutSouthAfricansFirst",0,0,0,0,1,1,,,,0,1,1,0,0,1,0,1,0
@user Zuma must go.,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
We live in an era whereby we witnessed the first person of color to captain the springboks what a time to be alive #SiyaKolisi,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user We were lied to by the apartheid government. Now a part of our identity as white South Africans is banned. We were not part of the TRC things and didn't have a chance to learn or understand. Can you really blame white South Africans for being terribly confused and ignorant?,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0
"@user _x1f64f__x1f3fc_ I wanted to see #Beast too, at I saw #Mapimi when the second batch arrived and #SiyaKolisi now.",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user @user Northern parts of Mozambique.. the in-betweeners run over the borders working..dealing their drugs..human trafficking..mafia style.  Something needs to give..honestly!
#massdeportation2022
#WeWantOurCountryBack 
#SAUrgentBorderControl 
#PutSouthAfricansFirst",0,0,0,0,1,1,,,,0,0,0,0,0,1,0,0,0
Hierts jou wieliewalie! _x1f62c_ <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"dit met my gaan gebeur? Want as jy net lyk na 'n boer, klink soos 'n boer of die kleur van 'n boer het, is jy 'n lopende teiken in ons ""mooi"" land Suid Afrika.
Mense ek smeek elke liewe een, asseblief raak betrokke al is dit net deur 'n share, al is dit net ""by word of mouth"" al",0,0,0,0,0,1,,,,0,0,0,0,1,0,0,0,0
#PutSouthAfricansFirst is gaining momentum. Logic is clear bathong. We can't feed neighbors when our own are hungry. <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user The quality of a nation’s teachers cannot be divorced from the quality of its pupils exiting school <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user @user @user Exactly the case. These people live in Cape Town. And I personally know some who buy their subservient foreigners maids flats in poorer White areas and not be in the townships. This foreigner hiring by many has been done intentionally, causing mass unemployment of SAns.",0,0,0,0,0,1,,,,0,1,1,0,1,0,0,0,0
#PutSouthAfricansFirst can we draft a binding contracts of demand for this politicians to sign whenever they come to our homes to canvas for votes. It's time they get sued and removed for bridge of contract against their employers (SA citizens).,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user Domkops of note.,0,0,1,0,0,1,,,,0,0,1,0,0,1,0,0,1
"Since we started #PutSouthAfricansFirst we have had different political party members jostling to control us.

First it was members of ATM; then it was members of Action SA and now its members of PA.

Throughout we have resisted any attempts at dominance by political parties. <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user You're one of those  jealous &amp; bitter foreigners who want to see South Africa fall on its knees. Your kind were happy when the July 2021 unrest happened and were convinced that South Africa would not recover from the economic sabotage. Guess what the recovery disappointed u all.,0,0,0,0,0,1,,,,0,0,1,0,0,0,0,1,1
There’s no excuse for racism #EFFInBrackenfell,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"This is important to understand the situation in Palestine how it impacts on land contestation in Southern Africa.
Is the @user up to the task?
Dont think so .
Parliament committee on expropriation of land dominated by ANC conservative lawmakers.
Cc @user @user <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user If I understand you clearly you are advocating for lawlessness since the incompetence ANC does apply the laws and citizens are taking actions now those tweets sickening you, should we believe you when you say ANC is incompetance or it all depends on u.@user @user",0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
"Brendin Horner murder: Minister Lamola condemns violence by protesting farmers <URL> via @user 

I hope this applies to all  that disrupt and destroy public property, as we have seen in past weeks.",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
#PutSouthAfricansFirst Foreigners are only running up and down like headless chickens because they know the spineless Government favours them so they feel like an attack on SAn Government by SAn citizens is an attack on foreigners! #PutSACitizensFirstNow <URL>,0,0,0,0,0,1,,,,0,0,1,0,1,0,0,0,1
"@user @user #WeWantOurCountryBack #PutSouthAfricansFirst 
Just leave our country. Rubbish!! 🤢🤮🚮 <URL>",0,0,0,0,0,1,,,,0,0,1,0,0,1,0,0,1
"Still a banger @user 
#Burnaboy #PastorWantsAWife #ManUtd #MNULIV #SaneySpaces #shedibalabala #maskoff #FriendsReunion #freepalastine #covid1948 #Palestinian #Israel #Nigeria #Ajax #Champions #Spotify #AppleMusic #football #soccerafrica #Africa #AllLivesMatter #adidas <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"I've been saying this a million times yoh!

#PutSouthAfricansFirst 
#WeStandWithSATruckDrivers <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user They're wasting their time @user we're going to #PutSouthAfricansFirst not matter what.,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user @user Surely he remembers the name of victimised farmers. Why can't he remember the victims of phoenix massacre? Sometimes we try to defend the undefendable,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"#WeStandWithSATruckDrivers #PutSouthAfricansFirstNow #PutSouthAfricansFirst  its a but late to discuss our labour law enforcement problems, its time for action. We have starved for far too long <URL> <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"11/ Says the SA Govt threw billions to help businesses but victims like himself lost so much with no assistance. ANC Govt is a disgrace. I can't even be happy they retained the one metro in KZN, cause nothing can or will change for KZN with ANC in charge. <URL>",0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
"@user @user Big energy!.. ""Do not buy where you will not be hired"".. Maybe we should start boycotting certain places and things #Wetired #WeNeedJobs #WeAreHungry #PutSouthAfricansFirst #PutSouthAfricaFirst",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"White people protected Clicks from EFF. I don’t see why EFF should not protect the constitution from white privilege. 
 #johnvuligatechallenge #JuliusMalema Malema  #Senekal #EFFinSenekal <URL>",0,0,0,0,1,0,,,,0,1,1,0,0,0,0,0,0
Hey #PutSouthAfricansFirst idiots did you know or you are just fools 👇👇👇👇 <URL>,0,0,0,0,0,1,,,,0,0,1,0,0,1,0,0,1
@user @user Here they even change the #FeesMustFall to suit the image of foreigners wake up <URL>,0,0,0,0,0,1,,,,0,0,1,0,0,0,0,0,0
I love all human beings but my people come first no matter the costs #PutSouthAfricansFirst everyday ✊🇿🇦.,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"National News | One accused in Brendin Horner murder granted bail, other remains in jail: <URL> <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Loosers _ that are against , #PutSouthAfricaFirst

I challenge you , to go to.....

Zimbabwe or Moz or Malawe....

and go and occupy their Land illegally....",0,0,0,0,1,1,,,,0,0,1,0,1,0,0,0,0
@user @user @user @user Fully support him #PutSouthAfricansFirst,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user @user @user @user never talks for South Africans, whether black or white. #PhoenixMassacre for e.g did they say anything?? Don't think so. They are for illegal foreigners! Anything that touches illegal foreigners @user will be there in a second..",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
@user @user Can you host the millions of illegal immigrants we have please?,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
"#ValaPresident 
Eat that Gucci belt. Pay your rent with that iPhone. Ask Burna Boy to call your bank and extend grace on your car payments. Akere rona we are xenophobic for calling to #PutSouthAfricansFirst? Let your brothers and sisters from Africa forward you all some cash. <URL>",0,0,0,0,0,0,,,,0,0,1,0,0,1,0,0,1
"@user @user @user Even Mkhulu Mangosuthu Buthelezi sided with racists,
how can an African without land and Economy be a racists kodwa?

#EFFinPhoenix #PhoenixMassacre <URL>",0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
@user @user Nibasabani abelungu? _x1f602__x1f602__x1f602_ <URL>,0,0,0,0,0,1,,,,0,0,1,0,1,0,0,0,0
"Umongameli wenu🙌
#PhoenixMassacre 
#PutSouthAfricansFirst 
#VoetsekANC <URL>",0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
@user @user @user @user The only idiot here is you,0,0,0,0,0,1,,,,0,0,1,0,0,1,0,0,1
@user @user @user So Mashaba convinced you otherwise ? 🤣✌️,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Kiama should understand that in the same university where his office is posh and several feet above the ground,there is a mama mboga's son trying to make it
#FeesMustFall <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
[TRENDING] He is not a 'type' he is married: #SiyaKolisi's wife responds to Twitter crush <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"#chineseMustVoetsek 
#chineseMustVoetsek  and 

#PutSouthAfricansFirst 
#ProudlySouthAfricanfirst <URL>",0,0,0,0,1,1,,,,0,1,1,0,1,0,0,1,1
"@user 1. The Law

2. Black On Black hate/jealous to stop... We all know ekasi is easy to support the foreigners spaza than our fellow.",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"White racists in collaboration with ANC and SACP askaris murdered Comrade Chris Hani to kill the SACP and dismantle the revolutionary forces so they can create CODESA KAAK. 
#PhoenixMassacre #FreeZumaNow #AceSuspendsCyril <URL>",0,0,0,0,0,1,,,,0,1,1,0,0,0,0,0,0
"@user @user My all in one answer..... 
#VoetsekANC
#fokofanc
#VoetsekANCVoetsek
#ANCMustFall
#RemoveANCfromPower
#VoetsekEFF
#fokofEFF 
#VoetsekMalema
#VoetsekJulias 
#PutSouthAfricaFirst
#BringBackJusticeInSA
#Gatvol",0,0,0,0,0,1,,,,0,0,1,0,0,0,0,0,0
"@user @user @user I was watching reatsotella yesterday, a lot of ladies went there to confess that they are married to foreigners(for citizenship,of course), Nigerians to be specific",0,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0
"Herman Mashaba’s new party to contest Joburg, Tshwane and Ekurhuleni in 2021 <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user Tweet of the day ❤🙏 #PutSouthAfricansFirst,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user Mashaba just know #PutSouthAfricansFirst are not slaaptigers you either with us by action or you are not simple,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user @user You say nothing when undocumented foreigners maim and rob our people 

When they work in sectors that can feed an average semi skilled SAN 

You can go straight to the place where the sun don’t shine 

#PutSouthAfricanFirst 🇿🇦",0,0,0,0,0,1,,,,0,0,0,0,1,0,0,1,1
"@user @user @user @user Once we start banning speech we don't like (like the #ApartheidFlag) it opens the door for banning any speech government does not like.

We all dispise the flag (most of us anyway) but this is not about the flag.

Failure to defend freedom of speech ends like this 👇l <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
Want 4 tickets to this weekend's @user game vs @user PLUS a Springbok cap and scarf? Just tweet @user using the hashtag #ECRBreakfast and answer THIS question. Which team were the Springboks playing against when #SiyaKolisi made his debut? <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user Bravo that is about time as the whole of Rosettenville is turned into a mini Lagos with most houses e flat s hijacked,0,0,0,0,1,1,,,,0,0,0,0,1,0,0,0,0
@user The EFF are setting a trap. #Senekal,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user What lawlessness... You want to fight a poor foreigner and lead astray the youth. The real inequality is unfair distribution of resources. Give the youth their share so they can secure their future.,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
#operationdudula #dudula2021 mina sengla come one come all <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
#SAvENG #SiyaKolisi #SouthAfrica #HIWPhatJoe #mojalove @user South African prophet vomits lots of cash and foreign currency during church service. <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Deadly corridor: Ethiopian migrants head home after brush with death in truck in Mozambique 

<URL> <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
Lets not forget #VoetsekEFF whilst at it lets do #VoetsekANC #ForeignersMustGo #PutSouthAfricansFirst,0,0,0,0,0,1,,,,0,0,1,0,0,0,0,0,0
@user @user I bet the EFF have already prepared their statement blaming a third force for the mayhem that they are about to unleash in Senekal.,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"#ConnieFerguson Paying tribute to the husband #RIPShonaFerguson  🕊🕊🕊🕊

#FiredFM #PhoenixMassacre #MTN8 #PutSouthAficansFirst #ramaphosa

Uncle Sho  DJ Fresh Somizi Nathi Mthethwa Mr Kgomo SABC <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user Each of the political parties is founded on sound and moral principles of human rights and would not want to associate with pple with misdirected anger and hate like #PutSouthAfricansFirst,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
Covid 19 has changed our lives and in these extraordinary times we had to do our part and help by donating food parcels in my rural area of Mutoko in Mashonaland East 🇿🇼.Despite these difficult times we will always offer our support to others where we can. <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
King Kong ain’t got sh$&amp;@user on US................ #Mampimpi #OneNationOneBeer #Springboks #RWCFinal #GoBokke #SiyaKolisi <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"If you are not on the ground and physically can’t be part of the #witsprotest , you can play your part. 
The fight for financial exclusion must be fought online also. 

#WitsAsinamali We still stand and say #FeesMustFall ✊🏾✊🏾✊🏾 
Asijiki chant and shutdown your online classes. <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user @user @user you mean Racist bullies that were outside the school,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
"My actions were unacceptable, I beg for forgiveness. I take full responsibility, especially at a time we are faced with a serious pandemic. I should have made better decisions. I need to do better. To everyone I have disappointed and hurt, I am truly sorry 🙏🏽",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"I don’t get the need by #PutSouthAfricaFirst to blackmail @user to be part of their campaign. It’s worse when bad has to be wished upon EFF just because they are not joining this move. We all want SAns to be put first, but we don’t have to agree with how to go about it. <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user Bruh get a job or something,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
"Apparently Bishop Israel ""Y7"" Makamu just got Arrested ... <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user 🤯🧐 were do we have 50Mil? @user  Cnt we use that same money for our own countries school feeding schemes, ensuring kids gets school books in time etc? Y not invest that money, in our country 1st?",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
The ANC decided to launch their manifesto at Church Square looking at Paul Kruger. They left Solomon Mahlangu Square vacant and visited Paul Kruger. That tells you a lot. They left Solomon Mahlangu and went to a colonialist. I’m defeated.,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
"#FeesMustFall #Witsasinamali #witsprotest
""Comrades we have nothing to lose, they've taken the land, they've taken the economy, they have taken everything. The only thing we are fighting for now, is the mere education"" 😭😭 <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user knowing EFF ground forces.... I really think there's gonna be a war in senekal on Friday #PowerPerspective,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
#PhoenixMassacre was not the last one there’s been many of these in the past unfortunately now these massacres are being ordered by former revolutionaries and so called black liberators. The government is an anti-black organisation.,0,0,0,0,0,1,,,,0,1,1,0,0,0,0,0,0
"@user ANC is very openly a party only for black Africans. They have introduced many laws to exclude white people from the economy, but these are the kind of topics that make headlines? We need better news agencies in SA",0,0,0,0,0,1,,,,0,1,1,0,0,0,0,0,0
"Has the human rights commission said anything?

Or they only speak when it comes to foreigners #PhoenixMassacre",0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
